w_id,user_id,trainer_id,o_distance,o_time,o_pace,d_distance_sum,d_distance_std,d_distance_var,d_time_sum,d_time_std,d_time_var,d_pace_mean,d_pace_std,d_pace_var,r_distance,r_speed,r_time,r_pace,p_running,p_walking,p_unknown,p_welldone,p_has_objective,age,height,weight,gender,bmi,weight_situation,calories,workout_date,mean_rating,rating,month,weekday,weeknumber,year,days_from_previous,user_pop,dec_user_pop
74058,6576,26,5000,4122,406.15384615384613,0.0,0.0,0.0,-0.16232262405919093,0.02511486915582665,0.000630756652714293,-0.012486355696860872,0.025114869155826607,0.0006307566527142907,6095.6458848747425,4.76478042933939,4213.906,858.3398770552253,0.0,0.7692307692307693,0.07692307692307693,0.3333333333333333,0.9230769230769231,51,163,73.0,0,27.475629493018182,5,400,2018-07-05 15:05:08,4.25,4,7,3,27,2018,0,15,13.75
74163,6576,26,4000,3790,323.75,0.0,0.0,0.0,-0.2940484179104481,0.02635262153259818,0.0006944606616403573,-0.014702420895522372,0.02635262153259815,0.0006944606616403557,5333.373688723426,4.391246962092083,3872.0820000000003,6301.342923772642,0.0,0.85,0.05,0.47368421052631576,0.95,51,163,73.0,0,27.475629493018182,5,350,2018-07-05 15:05:24,4.0,4,7,3,27,2018,0,16,14.75
74400,6576,26,2200,3876,112.17391304347827,0.0,0.0,0.0,0.08897340067340051,0.010984943986616567,0.00012066899438910347,0.0038684087249304727,0.010984943986616603,0.00012066899438910428,5463.338585552585,4.586261745514432,3903.9370000000004,65064.73439749944,0.0,0.8695652173913043,0.043478260869565216,0.8181818181818182,0.9565217391304348,51,163,73.0,0,27.475629493018182,5,359,2018-07-05 15:05:39,4.0,4,7,3,27,2018,0,17,15.75
74627,6576,26,2400,4200,124.28571428571429,0.0,0.0,0.0,0.027488548273432035,0.005367806031831127,2.881334159536263e-05,0.0013089784892110494,0.0053678060318310865,2.8813341595362196e-05,5936.838890425395,4.382716424214744,4213.005,1322.3278410736477,0.0,0.7619047619047619,0.047619047619047616,0.8,0.9523809523809523,51,163,73.0,0,27.475629493018182,5,390,2018-07-05 15:05:50,4.0,4,7,3,27,2018,0,18,16.75
75291,6576,26,2400,4316,137.3684210526316,0.0,0.0,0.0,0.04874326018808806,0.006038049066215396,3.645803652602462e-05,0.0026553025151556412,0.0061350695649890746,3.763907856725524e-05,6286.191631766036,4.564216976331831,4307.539,3535.425983673342,0.0,0.7368421052631579,0.05263157894736842,0.7777777777777778,0.9473684210526315,51,163,73.0,0,27.475629493018182,5,413,2018-07-05 15:06:09,3.25,3,7,3,27,2018,0,19,17.75
75615,6576,26,4600,4084,302.3529411764706,0.0,0.0,0.0,-0.03176102073365225,0.01960136767598098,0.00038421361476899206,-0.001728725235548725,0.01934551677598453,0.00037424901932989896,6333.191764765419,4.983122723214882,4286.356000000001,742.8383069449347,0.0,0.8235294117647058,0.058823529411764705,0.5,0.9411764705882353,51,163,73.0,0,27.475629493018182,5,416,2018-07-05 15:06:28,3.75,4,7,3,27,2018,0,20,18.75
75776,6576,26,5400,4336,400.0,0.0,0.0,0.0,-0.3232523713699494,0.046115054102452785,0.0021265982148721474,-0.024865567028457634,0.046115054102452764,0.002126598214872145,6799.377816554625,4.904776282055374,4747.914,814.2595868393671,0.0,0.7692307692307693,0.07692307692307693,0.3333333333333333,0.9230769230769231,51,163,73.0,0,27.475629493018182,5,447,2018-07-05 15:06:42,3.25,3,7,3,27,2018,0,21,19.75
76164,6576,26,4600,4084,302.3529411764706,0.0,0.0,0.0,0.06810638762915179,0.021181586645869492,0.00044865961283647684,0.004145487140310718,0.020921564448276725,0.0004377118589633966,7087.280055679381,11.055213588082397,4092.329,614.6385959236686,0.0,0.8235294117647058,0.058823529411764705,0.5,0.9411764705882353,51,163,73.0,0,27.475629493018182,5,466,2018-07-05 15:06:58,3.75,4,7,3,27,2018,0,22,20.75
72567,7408,4198,9000,3840,300.0,0.0,0.0,0.0,-0.9418158874458873,0.12612651402871566,0.01590789754103581,-0.07770305916305914,0.10234951453690477,0.010475423125940082,9121.465189626557,7.217044474329171,4140.566,929.6318342077245,0.8,0.0,0.06666666666666667,0.07142857142857142,0.9333333333333333,43,175,97.0,1,31.6734693877551,6,796,2018-07-05 15:08:54,3.5,3,7,3,27,2018,0,9,7.75
73069,7408,4198,10000,4260,272.72727272727275,0.0,0.0,0.0,-0.12751006410256394,0.15890709271190637,0.02525146411415041,-0.05020364219114219,0.08041039281332774,0.006465831272393668,10331.187789628748,7.161447279338962,4462.275,890.5976712210446,0.7272727272727273,0.0,0.09090909090909091,0.1,0.9090909090909091,43,175,97.0,1,31.6734693877551,6,902,2018-07-05 15:09:14,3.0,3,7,3,27,2018,0,10,8.75
