w_id,user_id,trainer_id,o_distance,o_time,o_pace,d_distance_sum,d_distance_std,d_distance_var,d_time_sum,d_time_std,d_time_var,d_pace_mean,d_pace_std,d_pace_var,r_distance,r_speed,r_time,r_pace,p_running,p_walking,p_unknown,p_welldone,p_has_objective,age,height,weight,gender,bmi,weight_situation,calories,workout_date,mean_rating,rating,month,weekday,weeknumber,year,days_from_previous,user_pop,dec_user_pop
63182,e9a53d0ed1816293ef24647c7b33d819,a381c2c35c9157f6b67fd07d5a200ae1,12000,3840,160.0,0.0,0.0,0.0,-0.0080265625,0.00401328125,1.6106426391601685e-05,-0.0040132812499997,0.0040132812499997,1.6106426391599784e-05,12118.246766924858,8.363760483515902,3947.287,484.6123290188157,0.5,0.0,0.5,0.0,0.5,48,182,88.0,1,26.56683975365294,5,960,2018-07-02 13:24:48,4.75,5,7,0,27,2018,0,5,3.75
64476,e9a53d0ed1816293ef24647c7b33d819,a381c2c35c9157f6b67fd07d5a200ae1,12000,4140,172.5,0.3142305748667568,0.1571152874333784,0.0246852135452731,0.2208727053140096,0.1104363526570048,0.0121961879881823,-0.0680679730906695,0.0680679730906695,0.0046332489606721,8229.233101598918,4.592224479723552,3225.587,195.983450716281,0.5,0.0,0.5,0.0,0.5,48,182,88.0,1,26.56683975365294,5,652,2018-07-02 13:25:34,2.75,2,7,0,27,2018,0,6,4.75
64972,a8f12d9486cbcc2fe0cfc5352011ad35,0b0b0994d12ad343511adfbfc364256e,5000,3110,191.11111111111111,-0.0162810746636863,0.0033111226584989,1.0963533259624903e-05,0.2878861788617886,0.0394220596035354,0.0015540987833847,0.0336327752483472,0.0416028725649831,0.0017307990056582,8475.233874973277,9.098138976476283,3339.0,396.1145876476679,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.5,0.8888888888888888,48,167,68.0,0,24.38237297859371,4,402,2018-07-02 13:26:53,3.5,4,7,0,27,2018,6,2,0.75
64987,4eb0194ddf4d6c7a72dca4fd3149e92e,4e732ced3463d06de0ca9a15b6153677,2000,3244,68.92857142857143,0.0,0.0,0.0,0.4835298501056453,0.0430928434164389,0.0018569931537137,0.017397903649891,0.0434405531473406,0.0018870816577469,5998.7768353822175,5.35651648432454,3999.139,8346.122689410236,0.0,0.8571428571428571,0.0357142857142857,0.8518518518518519,0.9642857142857144,62,160,58.0,0,22.65625,4,313,2018-07-02 13:27:47,3.75,4,7,0,27,2018,0,0,0.0
65460,4eb0194ddf4d6c7a72dca4fd3149e92e,4e732ced3463d06de0ca9a15b6153677,2200,3342,68.92857142857143,0.0,0.0,0.0,0.5628206712882202,0.0504535178071492,0.0025455574591163,0.0201683049618576,0.0505634447937711,0.0025566619494127,6347.148595191538,6.182528290135396,4006.762,817.3433971716815,0.0,0.8571428571428571,0.0357142857142857,0.8518518518518519,0.9642857142857144,62,160,58.0,0,22.65625,4,331,2018-07-02 13:28:00,4.75,5,7,0,27,2018,0,1,0.0
65816,4eb0194ddf4d6c7a72dca4fd3149e92e,4e732ced3463d06de0ca9a15b6153677,3000,3420,85.26315789473684,0.0,0.0,0.0,0.4491666666666666,0.055167113305243,0.0030434103904335,0.0236403508771929,0.055167113305243,0.0030434103904335,6387.842402994167,6.220146624537733,3955.726,864.800363064272,0.0,0.7894736842105263,0.0526315789473684,0.8333333333333334,0.9473684210526316,62,160,58.0,0,22.65625,4,333,2018-07-02 13:28:10,5.0,5,7,0,27,2018,0,2,0.75
70194,412758d043dd247bddea07c7ec558c31,4e732ced3463d06de0ca9a15b6153677,2000,3568,92.0,0.0,0.0,0.0,-0.0198229813664595,0.0094805874682329,8.988153874281631e-05,-0.0007079636202306,0.009480587468233,8.988153874281672e-05,5140.296239527641,4.554422638920726,3835.757,912.7817269564164,0.0,0.8571428571428571,0.0357142857142857,0.8518518518518519,0.9642857142857144,51,163,73.0,0,27.475629493018182,5,338,2018-07-02 13:29:03,3.5,4,7,0,27,2018,0,0,0.0
70297,412758d043dd247bddea07c7ec558c31,4e732ced3463d06de0ca9a15b6153677,2200,3692,91.71428571428572,0.0,0.0,0.0,-0.0367409812176165,0.0053498206538066,2.8620581027895996e-05,-0.0012383524197722,0.0053959575117979,2.911635746912871e-05,4820.679406674113,4.154328935067132,3714.937,1350.3228421586296,0.0,0.8571428571428571,0.0357142857142857,0.8518518518518519,0.9642857142857144,51,163,73.0,0,27.475629493018182,5,317,2018-07-02 13:29:22,3.25,3,7,0,27,2018,0,1,0.0
70682,412758d043dd247bddea07c7ec558c31,4e732ced3463d06de0ca9a15b6153677,3000,3870,108.94736842105264,0.0,0.0,0.0,-0.062336231884058,0.0133585871310329,0.0001784518501373,-0.0032808543096872,0.0133585871310329,0.0001784518501373,5003.070155048976,3.973912891316752,3921.089,1112.2152701223367,0.0,0.7894736842105263,0.0526315789473684,0.8333333333333334,0.9473684210526316,51,163,73.0,0,27.475629493018182,5,329,2018-07-02 13:29:38,3.75,4,7,0,27,2018,0,2,0.75
70815,412758d043dd247bddea07c7ec558c31,4e732ced3463d06de0ca9a15b6153677,2300,3749,91.25,0.0,0.0,0.0,-0.0717949033911672,0.0094877540502213,9.001747691749073e-05,-0.002505097897919,0.0091987493542777,8.461698968282571e-05,5078.48360342253,4.266134218727636,3776.904000000001,1322.275308091012,0.0,0.8571428571428571,0.0357142857142857,0.8518518518518519,0.9642857142857144,51,163,73.0,0,27.475629493018182,5,334,2018-07-02 13:30:03,3.25,3,7,0,27,2018,0,3,1.75
71114,412758d043dd247bddea07c7ec558c31,4e732ced3463d06de0ca9a15b6153677,2400,3810,91.07142857142856,0.0,0.0,0.0,-0.1091590797244094,0.0096804268872556,9.37106647195024e-05,-0.003898538561586,0.0096804268872556,9.371066471950255e-05,5252.376708915457,4.481618258073838,3855.735,3076.7547264218497,0.0,0.8571428571428571,0.0357142857142857,0.8518518518518519,0.9642857142857144,51,163,73.0,0,27.475629493018182,5,345,2018-07-02 13:30:16,3.0,3,7,0,27,2018,0,4,2.75
71206,412758d043dd247bddea07c7ec558c31,4e732ced3463d06de0ca9a15b6153677,3600,3665,205.5,0.0,0.0,0.0,-0.0115547035184122,0.0068061980111174,4.632433136653939e-05,-0.0010433127456485,0.0068469071455345,4.688013745957249e-05,5000.771144419792,3.6866328247049234,3679.138,1609.317993348141,0.0,0.7,0.1,0.6666666666666666,0.9,51,163,73.0,0,27.475629493018182,5,329,2018-07-02 13:30:37,3.75,4,7,0,27,2018,0,5,3.75
71642,412758d043dd247bddea07c7ec558c31,4e732ced3463d06de0ca9a15b6153677,2000,3544,90.35714285714286,0.0,0.0,0.0,-0.1083269140253367,0.0120417823703646,0.0001450045226552,-0.0037544476583284,0.0119258735886966,0.0001422264608535,5013.910398261622,4.695811865511332,3752.159,855.9718368171073,0.0,0.8571428571428571,0.0357142857142857,0.8518518518518519,0.9642857142857144,51,163,73.0,0,27.475629493018182,5,329,2018-07-02 13:31:05,3.25,3,7,0,27,2018,0,6,4.75
71913,412758d043dd247bddea07c7ec558c31,4e732ced3463d06de0ca9a15b6153677,2000,3534,89.64285714285714,0.0,0.0,0.0,-0.065575641025641,0.0129390001720553,0.0001674177254524,-0.0022234476190475,0.0126184691926124,0.0001592257647649,4973.25549211225,4.697165455063156,3662.328,994.98178879799,0.0,0.8571428571428571,0.0357142857142857,0.8518518518518519,0.9642857142857144,51,163,73.0,0,27.475629493018182,5,327,2018-07-02 13:31:20,3.0,3,7,0,27,2018,0,7,5.75
72139,412758d043dd247bddea07c7ec558c31,4e732ced3463d06de0ca9a15b6153677,3000,3840,107.36842105263158,0.0,0.0,0.0,0.0100397058823529,0.0085483785868641,7.307477646435824e-05,0.0005284055727554,0.0085483785868641,7.307477646435764e-05,5021.920693718828,3.851203009673771,3844.184,8086.004192867986,0.0,0.7894736842105263,0.0526315789473684,0.8333333333333334,0.9473684210526316,51,163,73.0,0,27.475629493018182,5,330,2018-07-02 13:31:35,3.0,3,7,0,27,2018,0,8,6.75
67918,412758d043dd247bddea07c7ec558c31,4e732ced3463d06de0ca9a15b6153677,2000,3450,42.85714285714285,0.0,0.0,0.0,-0.1189583333333333,0.0155356400631095,0.0002413561121704,-0.0042485119047619,0.0155356400631095,0.0002413561121704,4812.952525632223,4.470987699859477,3530.117,10197.016064464746,0.0,0.6071428571428571,0.0357142857142857,0.925925925925926,0.9642857142857144,51,163,73.0,0,27.475629493018182,5,316,2018-07-02 13:32:08,4.25,4,7,0,27,2018,0,9,7.75
69942,412758d043dd247bddea07c7ec558c31,4e732ced3463d06de0ca9a15b6153677,2000,3810,67.5,0.0,0.0,0.0,-0.903537037037037,0.0766078360837428,0.0058687605494336,-0.0282355324074073,0.0766078360837428,0.0058687605494336,5051.715492066462,4.443214108733832,4068.639,43202.51222411338,0.0,0.71875,0.03125,0.8709677419354839,0.96875,51,163,73.0,0,27.475629493018182,5,332,2018-07-02 13:32:21,3.25,3,7,0,27,2018,0,10,8.75
87549,1ef03ed0cd5863c550128836b28ec3e9,4e732ced3463d06de0ca9a15b6153677,2000,3310,73.57142857142857,0.0,0.0,0.0,0.5464871794871796,0.0492174085923178,0.0024223533085431,0.0195173992673992,0.0492174085923179,0.0024223533085431,8857.69185858965,8.069809379555105,3917.156,448.9094634074453,0.0,0.8571428571428571,0.0357142857142857,0.8518518518518519,0.9642857142857144,46,156,46.5,0,19.10749506903353,4,371,2018-07-02 13:34:52,4.75,5,7,0,27,2018,0,0,0.0
139167,1ef03ed0cd5863c550128836b28ec3e9,4e732ced3463d06de0ca9a15b6153677,2200,3414,73.57142857142857,0.0,0.0,0.0,1.4300963800904976,0.1745829401340617,0.0304792029858533,0.0214019540508511,0.0893101686779022,0.0079763062292753,6268.283489823341,7.001957233096667,3136.19,554.7389194742344,0.0,0.8571428571428571,0.0357142857142857,0.8148148148148148,0.9642857142857144,46,156,46.5,0,19.10749506903353,4,262,2018-07-02 13:35:14,5.0,5,7,0,27,2018,0,1,0.0
64665,1ef03ed0cd5863c550128836b28ec3e9,4e732ced3463d06de0ca9a15b6153677,3000,3600,94.73684210526316,0.0,0.0,0.0,0.1109733333333334,0.0135551433163303,0.0001837419103262,0.0058407017543859,0.0135551433163303,0.0001837419103262,5950.939514651895,6.216902167504901,3548.043,614.3464766176239,0.0,0.7894736842105263,0.0526315789473684,0.8333333333333334,0.9473684210526316,46,156,46.5,0,19.10749506903353,4,249,2018-07-02 13:35:29,5.0,5,7,0,27,2018,0,2,0.75
64891,1ef03ed0cd5863c550128836b28ec3e9,4e732ced3463d06de0ca9a15b6153677,2300,3465,73.57142857142857,0.0,0.0,0.0,0.0523897260173673,0.0265047920160996,0.0007025039998166,0.0018710616434774,0.0265047920160996,0.0007025039998167,5783.758486358449,6.063699905026867,3452.77,638.2496768351094,0.0,0.8571428571428571,0.0357142857142857,0.8518518518518519,0.9642857142857144,46,156,46.5,0,19.10749506903353,4,242,2018-07-02 13:35:53,5.0,5,7,0,27,2018,0,3,1.75
78024,1ef03ed0cd5863c550128836b28ec3e9,4e732ced3463d06de0ca9a15b6153677,2400,3516,73.57142857142857,0.0,0.0,0.0,1.1652670125007931,0.1547466647864605,0.0239465302625331,0.0121232266369331,0.0342829560742694,0.0011753210771902,6262.309076115489,6.714441951335188,3311.652,530.0067659736095,0.0,0.8571428571428571,0.0357142857142857,0.8148148148148148,0.9642857142857144,46,156,46.5,0,19.10749506903353,4,262,2018-07-02 13:36:19,5.0,5,7,0,27,2018,0,4,2.75
65821,1ef03ed0cd5863c550128836b28ec3e9,4e732ced3463d06de0ca9a15b6153677,3600,3355,179.5,0.0,0.0,0.0,0.0775028873087695,0.0134158673591716,0.0001799854969988,0.0077502887308769,0.0134158673591717,0.0001799854969988,5401.14966412168,5.33367900099184,3303.847,698.2746653285045,0.0,0.7,0.1,0.6666666666666666,0.9,46,156,46.5,0,19.10749506903353,4,226,2018-07-02 13:36:39,5.0,5,7,0,27,2018,0,5,3.75
66391,1ef03ed0cd5863c550128836b28ec3e9,4e732ced3463d06de0ca9a15b6153677,2000,3294,72.5,0.0,0.0,0.0,-0.0604596638655461,0.0239164868480519,0.000571998343153,-0.002017849516044,0.0239344752647318,0.000572859106198,5779.146699946374,6.384605881506667,3316.057,602.5935073491977,0.0,0.8571428571428571,0.0357142857142857,0.8518518518518519,0.9642857142857144,46,156,46.5,0,19.10749506903353,4,242,2018-07-02 13:37:06,4.25,4,7,0,27,2018,0,6,4.75
67952,1ef03ed0cd5863c550128836b28ec3e9,4e732ced3463d06de0ca9a15b6153677,2000,3291,72.32142857142857,0.0,0.0,0.0,-0.1344848272642391,0.0186873038435528,0.0003492153249412,-0.0045883046287822,0.0186126895370308,0.0003464322118018,5728.027446046472,6.359178417903689,3330.39,597.1225091063206,0.0,0.8571428571428571,0.0357142857142857,0.8518518518518519,0.9642857142857144,46,156,46.5,0,19.10749506903353,4,240,2018-07-02 13:37:25,4.75,5,7,0,27,2018,0,7,5.75
68146,1ef03ed0cd5863c550128836b28ec3e9,4e732ced3463d06de0ca9a15b6153677,3000,3590,94.21052631578948,0.0,0.0,0.0,-0.0374769187675069,0.0066977749345492,4.486018907387621e-05,-0.0019724694088161,0.0066977749345492,4.486018907387561e-05,5913.197545100469,6.200376403586435,3619.623,639.8955954769027,0.0,0.7894736842105263,0.0526315789473684,0.8333333333333334,0.9473684210526316,46,156,46.5,0,19.10749506903353,4,247,2018-07-02 13:37:46,4.25,4,7,0,27,2018,0,8,6.75
69363,1ef03ed0cd5863c550128836b28ec3e9,4e732ced3463d06de0ca9a15b6153677,2000,3450,42.85714285714285,0.0,0.0,0.0,0.0562449999999999,0.0072973171117041,5.325083702876972e-05,0.00200875,0.0072973171117041,5.325083702877046e-05,5981.060281790793,6.278222399504151,3421.163,607.2548427081414,0.0,0.6071428571428571,0.0357142857142857,0.925925925925926,0.9642857142857144,46,156,46.5,0,19.10749506903353,4,250,2018-07-02 13:38:26,4.75,5,7,0,27,2018,0,9,7.75
63060,1ce83e5d4135b07c0b82afffbe2b3436,4e732ced3463d06de0ca9a15b6153677,2000,3360,77.14285714285714,-0.0334755253280461,0.0029562237803378,8.739259039434907e-06,-0.0296296296296296,0.005033412060963,2.5335236975448607e-05,0.000137384822977,0.0039877573848269,1.590220896024154e-05,6029.126198585924,6.209948301427794,3515.0,589.7824314198679,0.0,0.8571428571428571,0.0357142857142857,0.8518518518518519,0.9642857142857144,53,170,64.0,0,22.145328719723185,4,169,2018-07-02 13:43:16,4.75,5,7,0,27,2018,0,0,0.0
63276,1ce83e5d4135b07c0b82afffbe2b3436,4e732ced3463d06de0ca9a15b6153677,2200,3468,77.14285714285714,-0.0151195072714247,0.0018190640939923,3.3089941780521504e-06,-0.3234567901234568,0.0283148439126649,0.0008017303857985,-0.0109718786725146,0.0269131831006828,0.0007243194246108,5970.366028367354,5.935407577000464,3569.0,613.4382397176316,0.0,0.8571428571428571,0.0357142857142857,0.8518518518518519,0.9642857142857144,53,170,64.0,0,22.145328719723185,4,162,2018-07-02 13:43:31,4.25,4,7,0,27,2018,0,1,0.0
65217,1ce83e5d4135b07c0b82afffbe2b3436,4e732ced3463d06de0ca9a15b6153677,3000,3600,94.73684210526316,-0.0073263602906831,0.0010638472479001,1.1317709668647957e-06,-0.0183333333333333,0.0110595912368242,0.0001223145583256,-0.0005797797325824,0.0110556281515921,0.0001222269138262,5514.3120262466455,4.894752955222675,3659.0,794.8571817522387,0.0,0.7894736842105263,0.0526315789473684,0.8333333333333334,0.9473684210526316,53,170,64.0,0,22.145328719723185,4,153,2018-07-02 14:15:49,3.25,3,7,0,27,2018,0,2,0.75
72130,1ce83e5d4135b07c0b82afffbe2b3436,4e732ced3463d06de0ca9a15b6153677,2300,3516,76.78571428571429,3.965496971335976,0.3469546760245133,0.1203775472152749,23.87962962962963,0.3609952609387787,0.1303175784202569,-1.0168447460077277,5.869149624662233,34.44691731667284,60.16517782683967,0.0197410616204416,1083.0,2170.5450358490584,0.0,0.8571428571428571,0.0357142857142857,0.074074074074074,0.9642857142857144,53,170,64.0,0,22.145328719723185,4,2,2018-07-02 14:16:04,1.5,1,7,0,27,2018,0,3,1.75
66320,1ce83e5d4135b07c0b82afffbe2b3436,4e732ced3463d06de0ca9a15b6153677,2400,3564,76.42857142857143,4.0,0.3499271061118826,0.1224489795918367,26.94,0.1854985010116012,0.034409693877551,0.1428571428571428,0.3499271061118826,0.1224489795918367,58.93116278840064,0.2104684385300022,36.0,21.81722241474848,0.0,0.8571428571428571,0.0357142857142857,0.0,0.9642857142857144,53,170,64.0,0,22.145328719723185,4,2,2018-07-02 14:16:14,1.0,1,7,0,27,2018,0,4,2.75
68469,1ce83e5d4135b07c0b82afffbe2b3436,4e732ced3463d06de0ca9a15b6153677,3600,3350,179.0,-0.0050587019340561,0.000825085037066,6.807653183902083e-07,0.1075184702303346,0.0229782632114286,0.0005280005802136,0.0112341546242301,0.0236745429536043,0.000560483984062,5817.73856721087,5.846477235015426,3458.0,619.8191714535457,0.0,0.7,0.1,0.6666666666666666,0.9,53,170,64.0,0,22.145328719723185,4,171,2018-07-02 14:16:25,4.0,5,7,0,27,2018,0,5,3.75
68800,1ce83e5d4135b07c0b82afffbe2b3436,4e732ced3463d06de0ca9a15b6153677,2000,3332,75.17857142857143,-0.025303007756913,0.002850134961835,8.123269300674728e-06,1.7953917799517685,0.2485460986439319,0.0617751631511191,-0.0033394410627486,0.0100219856932562,0.0001004401972358,5275.22028983789,5.7532485441479775,3189.0,549.2199737166023,0.0,0.8571428571428571,0.0357142857142857,0.7777777777777778,0.9642857142857144,53,170,64.0,0,22.145328719723185,4,147,2018-07-02 14:16:53,4.25,4,7,0,27,2018,0,6,4.75
69174,1ce83e5d4135b07c0b82afffbe2b3436,4e732ced3463d06de0ca9a15b6153677,3000,3570,93.15789473684212,-0.012205146858741,0.0015282969846012,2.3356916731411984e-06,-0.1271186440677966,0.0170423280494646,0.0002904409453455,-0.0060213424657084,0.0154902656466619,0.0002399483298041,8752.268438301635,5.371623604630919,6323.0,682.3035434857259,0.0,0.7894736842105263,0.0526315789473684,0.8333333333333334,0.9473684210526316,53,170,64.0,0,22.145328719723185,4,322,2018-07-02 14:17:09,4.0,4,7,0,27,2018,0,7,5.75
69612,1ce83e5d4135b07c0b82afffbe2b3436,4e732ced3463d06de0ca9a15b6153677,2000,3450,42.85714285714285,-0.0019323928816952,0.0002912076837748,8.480191508953996e-08,-0.0333333333333333,0.0048357371456166,2.3384353741496607e-05,-0.0011207391133574,0.0046889355672892,2.1986116754190096e-05,5613.551489537812,5.737714547387147,3514.0,642.083127949758,0.0,0.6071428571428571,0.0357142857142857,0.925925925925926,0.9642857142857144,53,170,64.0,0,22.145328719723185,4,133,2018-07-02 14:17:40,4.25,4,7,0,27,2018,0,8,6.75
70321,1ce83e5d4135b07c0b82afffbe2b3436,4e732ced3463d06de0ca9a15b6153677,2000,3810,67.5,1.9819831483413828,0.2406717219622227,0.0579228777522614,4.944444444444445,0.3619899495462973,0.1310367235725308,0.0034702128066895,0.2333987218248092,0.0544749633494546,4394.728107482098,4.696811815553905,2805.0,561.9684247683168,0.0,0.71875,0.03125,0.7741935483870968,0.96875,53,170,64.0,0,22.145328719723185,4,113,2018-07-02 14:17:59,3.25,3,7,0,27,2018,0,9,7.75
63473,a14185bf0c82b3369f86efb3cac5ad28,4e732ced3463d06de0ca9a15b6153677,2000,3297,72.67857142857143,0.0,0.0,0.0,-0.1386958450046683,0.0205838918773152,0.000423696604817,-0.0048751005352636,0.0201941064015804,0.0004078019333583,5563.4901256635785,5.972064762108422,3341.848,680.8047166867956,0.0,0.8571428571428571,0.0357142857142857,0.8518518518518519,0.9642857142857144,54,163,55.0,0,20.70081674131507,4,275,2018-07-02 14:18:39,5.0,5,7,0,27,2018,0,0,0.0
63639,a14185bf0c82b3369f86efb3cac5ad28,4e732ced3463d06de0ca9a15b6153677,2200,3392,72.14285714285714,0.0,0.0,0.0,-0.0841633986928105,0.0092352816725661,8.52904275716353e-05,-0.0030058356676003,0.009235281672566,8.529042757163499e-05,5779.731321439147,6.125350246370715,3424.719,605.8846132007884,0.0,0.8571428571428571,0.0357142857142857,0.8518518518518519,0.9642857142857144,54,163,55.0,0,20.70081674131507,4,286,2018-07-02 14:18:56,5.0,5,7,0,27,2018,0,1,0.0
64562,a14185bf0c82b3369f86efb3cac5ad28,4e732ced3463d06de0ca9a15b6153677,3000,3585,93.94736842105264,0.0,0.0,0.0,0.0260722689075628,0.0048688779411259,2.370597240558269e-05,0.0013722246793454,0.0048688779411259,2.3705972405582936e-05,5993.724107308313,6.0813029511015815,3615.954,628.9193306250202,0.0,0.7894736842105263,0.0526315789473684,0.8333333333333334,0.9473684210526316,54,163,55.0,0,20.70081674131507,4,297,2018-07-02 14:19:19,5.0,5,7,0,27,2018,0,2,0.75
64878,a14185bf0c82b3369f86efb3cac5ad28,4e732ced3463d06de0ca9a15b6153677,2300,3453,72.85714285714286,0.0,0.0,0.0,-0.0140845027331321,0.0067762310959003,4.591730786504627e-05,-0.0004341496648645,0.0070515016052399,4.972367488870131e-05,5981.73767686449,5.846854890942545,3467.365,633.1893570009879,0.0,0.8571428571428571,0.0357142857142857,0.8518518518518519,0.9642857142857144,54,163,55.0,0,20.70081674131507,4,296,2018-07-02 14:19:38,5.0,5,7,0,27,2018,0,3,1.75
65306,a14185bf0c82b3369f86efb3cac5ad28,4e732ced3463d06de0ca9a15b6153677,2400,3504,72.85714285714286,0.0,0.0,0.0,0.0579277304372357,0.013852155658419,0.000191882216385,0.0020688475156155,0.013852155658419,0.000191882216385,6254.645665094256,6.390523782552308,3497.637,587.6612585071197,0.0,0.8571428571428571,0.0357142857142857,0.8518518518518519,0.9642857142857144,54,163,55.0,0,20.70081674131507,4,310,2018-07-02 14:19:54,5.0,5,7,0,27,2018,0,4,2.75
65524,a14185bf0c82b3369f86efb3cac5ad28,4e732ced3463d06de0ca9a15b6153677,3600,3330,177.5,0.0,0.0,0.0,0.1360941731279441,0.0217165131525289,0.0004716069435039,0.0136715098660063,0.0217910062037323,0.0004748479513711,5429.073393505067,5.586956504986441,3262.403,655.488461069135,0.0,0.7,0.1,0.6666666666666666,0.9,54,163,55.0,0,20.70081674131507,4,269,2018-07-02 14:20:05,5.0,5,7,0,27,2018,0,5,3.75
66882,a14185bf0c82b3369f86efb3cac5ad28,4e732ced3463d06de0ca9a15b6153677,2000,3284,71.78571428571429,0.0,0.0,0.0,-0.4247387619047619,0.0865883179529772,0.0074975368059258,-0.0150419321074964,0.0867579184772169,0.0075269364184994,6259.110440270044,7.100923431049956,3395.396,593.9003124575235,0.0,0.8571428571428571,0.0357142857142857,0.8518518518518519,0.9642857142857144,54,163,55.0,0,20.70081674131507,4,310,2018-07-02 14:20:26,3.5,3,7,0,27,2018,0,6,4.75
68141,a14185bf0c82b3369f86efb3cac5ad28,4e732ced3463d06de0ca9a15b6153677,2000,3279,71.42857142857143,0.0,0.0,0.0,0.0815057953859005,0.0079894213626953,6.383085371069237e-05,0.0030515161801894,0.0082307872589185,6.774585890157539e-05,6108.9169264975935,7.17027679294631,3264.425,548.2139796136323,0.0,0.8571428571428571,0.0357142857142857,0.8518518518518519,0.9642857142857144,54,163,55.0,0,20.70081674131507,4,302,2018-07-02 14:20:43,4.5,5,7,0,27,2018,0,7,5.75
68317,a14185bf0c82b3369f86efb3cac5ad28,4e732ced3463d06de0ca9a15b6153677,3000,3565,92.89473684210526,0.0,0.0,0.0,0.1777174746821804,0.0228541701284998,0.0005223130922624,0.0093535512990621,0.0228541701284998,0.0005223130922624,6180.508690051734,6.608662236328321,3468.16,574.0830465333107,0.0,0.7894736842105263,0.0526315789473684,0.8333333333333334,0.9473684210526316,54,163,55.0,0,20.70081674131507,4,306,2018-07-02 14:20:56,5.0,5,7,0,27,2018,0,8,6.75
69641,a14185bf0c82b3369f86efb3cac5ad28,4e732ced3463d06de0ca9a15b6153677,2000,3450,42.85714285714285,0.0,0.0,0.0,0.1187966666666667,0.0155235579054067,0.0002409808500425,0.004242738095238,0.0155235579054067,0.0002409808500425,6269.394109014422,6.636139123333078,3387.659,585.4875442584383,0.0,0.6071428571428571,0.0357142857142857,0.925925925925926,0.9642857142857144,54,163,55.0,0,20.70081674131507,4,310,2018-07-02 14:21:34,4.5,5,7,0,27,2018,0,9,7.75
62504,9e9a30b74c49d07d8150c8c83b1ccf07,4e732ced3463d06de0ca9a15b6153677,8000,3220,105.71428571428572,0.0,0.0,0.0,0.1387513513513512,0.0249625073603167,0.0006231267737138,0.0049554054054054,0.0249625073603167,0.0006231267737138,9864.33382408577,5.764407091383609,5596.656000000001,3945.018539406177,0.4642857142857143,0.1428571428571428,0.0357142857142857,0.7037037037037037,0.9642857142857144,23,155,49.7,0,20.68678459937565,4,441,2018-07-02 14:22:11,3.75,4,7,0,27,2018,0,0,0.0
63082,9e9a30b74c49d07d8150c8c83b1ccf07,4e732ced3463d06de0ca9a15b6153677,4500,3495,106.36363636363636,0.0,0.0,0.0,-0.0487692307692307,0.0102364653333004,0.0001047852225198,-0.0044335664335664,0.0102364653333004,0.0001047852225198,7111.33557531274,5.325085421736929,3527.999,1377.0642466843478,0.4545454545454545,0.0,0.0909090909090909,0.7,0.9090909090909092,23,155,49.7,0,20.68678459937565,4,318,2018-07-02 14:22:21,4.0,4,7,0,27,2018,0,1,0.0
63529,9e9a30b74c49d07d8150c8c83b1ccf07,4e732ced3463d06de0ca9a15b6153677,3600,2964,86.66666666666667,0.0,0.0,0.0,-0.0317407407407406,0.0113539275336768,0.0001289116704399,-0.0035267489711933,0.0113539275336768,0.0001289116704399,6020.990379478899,5.179165461334715,2993.305,1467.737786847309,0.4444444444444444,0.0,0.1111111111111111,0.75,0.8888888888888888,23,155,49.7,0,20.68678459937565,4,269,2018-07-02 14:22:30,3.25,3,7,0,27,2018,0,2,0.75
64440,9e9a30b74c49d07d8150c8c83b1ccf07,4e732ced3463d06de0ca9a15b6153677,6000,8200,105.14285714285714,0.0,0.0,0.0,0.2759499999999997,0.021619120853385,0.0004673863864732,0.0088909161490683,0.0225243383584186,0.0005073458184845,15210.514120950946,6.121423274790727,8172.478000000001,1302.903016032427,0.5142857142857142,0.1142857142857142,0.0285714285714285,0.7058823529411765,0.9714285714285714,23,155,49.7,0,20.68678459937565,4,680,2018-07-02 14:23:43,4.5,5,7,0,27,2018,0,3,1.75
64841,9e9a30b74c49d07d8150c8c83b1ccf07,4e732ced3463d06de0ca9a15b6153677,6000,4080,106.36363636363636,0.0,0.0,0.0,-0.3609217948717949,0.0856646922414601,0.007338439496824,-0.0328110722610722,0.0856646922414601,0.007338439496824,8320.671695382334,4.8616910696308695,4367.1990000000005,1688.0952525511982,0.4545454545454545,0.0,0.0909090909090909,0.7,0.9090909090909092,23,155,49.7,0,20.68678459937565,4,372,2018-07-02 14:23:56,3.5,3,7,0,27,2018,0,4,2.75
65535,9e9a30b74c49d07d8150c8c83b1ccf07,4e732ced3463d06de0ca9a15b6153677,4600,3556,87.77777777777777,0.0,0.0,0.0,-0.2133623348017621,0.0692421786377171,0.0047944793024975,-0.0235715770806579,0.0690577376877282,0.004768971134547,7492.789013100526,4.281446921671741,3752.558,28431.539860173347,0.4444444444444444,0.0,0.1111111111111111,0.75,0.8888888888888888,23,155,49.7,0,20.68678459937565,4,335,2018-07-02 14:24:07,3.0,3,7,0,27,2018,0,5,3.75
